USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_LOCALITY,VERBATIM_DATE,PARTDETAIL,DEC_LAT,DEC_LONG
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239206","Bombus mixtus","12","United States","Alaska","Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07, east half of plot","USA: Alaska, Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07, east half of plot","6/14/2016","[{""ID"":""28573142"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2134: 3 reads"",""PA"":[]}]","60.4632847400","-151.0673853000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239566","Culiseta morsitans","12","United States","Alaska","Soldotna, forest 600m south-southeast of Headquarters Lake, Slikok watershed project site MG26, east half of plot","USA: Alaska, Soldotna, forest 600m south-southeast of Headquarters Lake, Slikok watershed project site MG26, east half of plot","6/15/2016","[{""ID"":""28573862"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu44: 13130 reads, SlikokOtu1275: 11 reads, SlikokOtu1503: 7 reads, SlikokOtu1745: 5 reads, SlikokOtu1746: 5 reads, SlikokOtu1919: 4 reads, SlikokOtu1920: 4 reads"",""PA"":[]}]","60.4496887900","-151.0594831000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239306","Psilidae sp. BOLD:AAF9705","12","United States","Alaska","Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, east half of plot","6/17/2016","[{""ID"":""28573342"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu133: 20 reads"",""PA"":[]}]","60.4634817700","-151.0764991000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239188","Monopelopia tenuicalcar","12","United States","Alaska","Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04, west half of plot","6/14/2016","[{""ID"":""28573106"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu391: 265 reads"",""PA"":[]}]","60.4673548800","-151.0487529000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239461","Illinoia menziesiae","12","United States","Alaska","Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21, east half of plot","USA: Alaska, Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21, east half of plot","6/15/2016","[{""ID"":""28573652"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2174: 3 reads"",""PA"":[]}]","60.4539566800","-151.0499684000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:238932","Valenzuela sp. BOLD:AAP4628","12","United States","Alaska","Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","USA: Alaska, Soldotna, forest 2km southeast of Headquarters Lake, Slikok watershed project site MG41, east half of plot","6/17/2016","[{""ID"":""28572589"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu517: 8 reads"",""PA"":[]}]","60.4403597100","-151.0420756000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239156","Valenzuela flavidus","12","United States","Alaska","Soldotna, Ski Hill Road, off of Centennial Trail 480m northeast of Kenai National Wildlife Refuge headquarters building, Slikok watershed project site SK03, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, off of Centennial Trail 480m northeast of Kenai National Wildlife Refuge headquarters building, Slikok watershed project site SK03, west half of plot","6/14/2016","[{""ID"":""28573042"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu751: 7 reads"",""PA"":[]}]","60.4677508500","-151.0669826000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239345","Lygocoris pabulinus","12","United States","Alaska","Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16, east half of plot","USA: Alaska, Soldotna, 210m east-southeast of intersection of Sterling Highway and south end of Ski Hill Road, Slikok watershed project site MG16, east half of plot","6/17/2016","[{""ID"":""28573420"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu25: 186 reads"",""PA"":[]}]","60.4549416100","-151.0955246000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239213","Philodromus sp. BOLD:AAA9991","12","United States","Alaska","Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07, east half of plot","USA: Alaska, Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07, east half of plot","6/14/2016","[{""ID"":""28573156"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu189: 12 reads"",""PA"":[]}]","60.4632847400","-151.0673853000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239517","Muscidae sp. SlikokOtu2163","12","United States","Alaska","Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, off of Howling Hill Trail, Slikok watershed project site MG17, east half of plot","6/14/2016","[{""ID"":""28573764"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2163: 3 reads"",""PA"":[]}]","60.4547458500","-151.0864131000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239161","Estrandia grandaeva","12","United States","Alaska","Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04, east half of plot","6/14/2016","[{""ID"":""28573052"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu66: 934 reads, SlikokOtu121: 34 reads"",""PA"":[]}]","60.4673548800","-151.0487529000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239313","Mycetophila sp. BOLD:ACC2284","12","United States","Alaska","Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, east half of plot","6/17/2016","[{""ID"":""28573356"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu249: 836 reads, SlikokOtu1879: 4 reads"",""PA"":[]}]","60.4634817700","-151.0764991000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239575","Balclutha sp. SlikokOtu2183","12","United States","Alaska","Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28, west half of plot","USA: Alaska, Soldotna, forest 380m southeast of Arc Lake, Slikok watershed project site MG28, west half of plot","6/17/2016","[{""ID"":""28573880"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2183: 3 reads"",""PA"":[]}]","60.4460091900","-151.0963219000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239162","Leptosciarella sp. SlikokOtu1676","12","United States","Alaska","Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, forest 840m northeast of Headquarters Lake, Slikok watershed project site SK04, east half of plot","6/14/2016","[{""ID"":""28573054"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1676: 3 reads"",""PA"":[]}]","60.4673548800","-151.0487529000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239316","Evacanthus acuminatus","12","United States","Alaska","Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, west half of plot","6/17/2016","[{""ID"":""28573362"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu90: 5269 reads, SlikokOtu237: 926 reads, SlikokOtu1085: 35 reads, SlikokOtu1593: 13 reads, SlikokOtu1887: 11 reads, SlikokOtu1492: 8 reads, SlikokOtu1494: 8 reads, SlikokOtu1885: 6 reads, SlikokOtu2125: 3 reads, SlikokOtu2126: 3 reads, SlikokOtu2130: 3 reads"",""PA"":[]}]","60.4634817700","-151.0764991000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239197","Balclutha sp. SlikokOtu1082","12","United States","Alaska","Soldotna, Ski Hill Road, Slikok watershed project site SK08, east half of plot","USA: Alaska, Soldotna, Ski Hill Road, Slikok watershed project site SK08, east half of plot","6/14/2016","[{""ID"":""28573124"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1082: 3 reads"",""PA"":[]}]","60.4592120300","-151.0860131000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239217","Plectiscidea sp. BOLD:ACF4667","12","United States","Alaska","Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07, east half of plot","USA: Alaska, Soldotna, woods on north shore of Headquarters Lake 200m east of Keen Eye Trail floating dock, Slikok watershed project site MG07, east half of plot","6/14/2016","[{""ID"":""28573164"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1200: 23 reads"",""PA"":[]}]","60.4632847400","-151.0673853000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239318","Pityohyphantes alticeps","12","United States","Alaska","Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, west half of plot","USA: Alaska, Soldotna, Ski Hill Road, ski trails between new visitor center and old septic leach field, Slikok watershed project site MG06, west half of plot","6/17/2016","[{""ID"":""28573366"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu21: 6555 reads"",""PA"":[]}]","60.4634817700","-151.0764991000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239331","Tetragnatha extensa","12","United States","Alaska","Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14, east half of plot","USA: Alaska, Soldotna, muskeg 40m east of Headquarters Lake, Slikok watershed project site MG14, east half of plot","6/15/2016","[{""ID"":""28573392"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu100: 3318 reads"",""PA"":[]}]","60.4586209900","-151.0586756000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239391","Nothodelphax sp. BOLD:ACU5128","12","United States","Alaska","Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09, east half of plot","USA: Alaska, Soldotna, muskeg 0.6km northeast of Headquarters Lake, Slikok watershed project site MG09, east half of plot","6/14/2016","[{""ID"":""28573512"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu46: 899 reads"",""PA"":[]}]","60.4628888200","-151.0491582000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239527","Ochlerotatus excrucians","12","United States","Alaska","Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18, east half of plot","USA: Alaska, Soldotna, in wetland 510m southwest of Headquarters Lake, Slikok watershed project site MG18, east half of plot","6/16/2016","[{""ID"":""28573784"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu934: 21 reads"",""PA"":[]}]","60.4545494800","-151.0773018000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239467","Sminthuridae sp. SlikokOtu1231","12","United States","Alaska","Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21, east half of plot","USA: Alaska, Soldotna, forest 720km southeast of Headquarters Lake, Slikok watershed project site MG21, east half of plot","6/15/2016","[{""ID"":""28573664"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1231: 12 reads"",""PA"":[]}]","60.4539566800","-151.0499684000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239224","Conchapelopia americana","12","United States","Alaska","Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08, east half of plot","USA: Alaska, Soldotna, muskeg 120m northeast of Headquarters Lake, Slikok watershed project site MG08, east half of plot","6/14/2016","[{""ID"":""28573178"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu509: 20 reads"",""PA"":[]}]","60.4630870800","-151.0582717000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239480","Theridion pictum","12","United States","Alaska","Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22, east half of plot","USA: Alaska, Soldotna, muskeg 250m east of Arc Lake, Slikok watershed project site MG22, east half of plot","6/14/2016","[{""ID"":""28573690"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu87: 7 reads"",""PA"":[]}]","60.4504754000","-151.0959233000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:239406","Bolitophila sp. SlikokOtu2141","12","United States","Alaska","Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10, east half of plot","USA: Alaska, Soldotna, 40m east of Sterling Highway 480m northeast of intersection with south end of Ski Hill Road, Slikok watershed project site MG10, east half of plot","6/14/2016","[{""ID"":""28573542"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2141: 3 reads"",""PA"":[]}]","60.4594078100","-151.0951258000"
"http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240952","Megastylus orbitator","12","United States","Alaska","Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30, west half of plot","USA: Alaska, Soldotna, forest 180m south-southeast of Nordic Lake, Slikok watershed project site MG30, west half of plot","8/3/2016","[{""ID"":""28577675"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2014: 7 reads"",""PA"":[]}]","60.4456171600","-151.0781040000"
