category,latin,rank,origin,authority,tsn,accepted_tsn,accepted_latin,duplicate,usage,unaccept_reason,comments,vernacularName,dateFirstObserved,extirpated,inaturalistobs,arctosGUID,notes_distribution,notes_taxonomic,notes_biology,kingdom,division,phylum,class,order,suborder,family,subfamily,genus
Protozoans,Nebela tincta,Species,Native,"(Leidy) sensu Kosakyan et Lara, 2012",-620012,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Nebelidae,,Nebela
Protozoans,Phyrganella acropodia,Species,Native,"(Hertwig &. Lesser, 1874)",-620014,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Phryganellidae,,Phyrganella
Protozoans,Trigonopyxis arcula,Species,Native,"Penard, 1912",-620021,NA,,,invalid,"not reviewed, USFWS record",,,,NA,NA,,,,,Protozoa,,Protozoa,Lobosa,Arcellinida,,Trigonopyxidae,,Trigonopyxis
Vascular Plants,Huperzia selago,Variety,Native,(L.) Bernh. ex Schrank & Mart.,528502,202452,Huperzia selago,,not accepted,"other, see comments",,Fir clubmoss,,NA,NA,,,,,Plantae,Tracheophyta,,Lycopodiopsida,Lycopodiales,,Lycopodiaceae,,Huperzia
Vascular Plants,Elodea canadensis x nuttallii,Species,Alien,,-619878,NA,,,not accepted,"not reviewed, USFWS record",,,,1,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Alismatales,,Hydrocharitaceae,,Elodea
Vascular Plants,Triglochin palustris,Species,Native,L.,38989,897356,Triglochin palustris,,not accepted,"other, see comments",,Marsh arrowgrass,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Alismatales,,Juncaginaceae,,Triglochin
Vascular Plants,Goodyera oblongifolia,Species,Native,(Hook.) Piper,518696,43593,Goodyera oblongifolia,,not accepted,synonym,,,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asparagales,,Orchidaceae,,Goodyera
Vascular Plants,Neottia banksiana,Species,Native,Piper,43632,894824,Neottia banksiana,,not accepted,synonym,,Northwestern twayblade,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asparagales,,Orchidaceae,,Neottia
Vascular Plants,Neottia cordata,Species,Native,(L.) R. Br.,43634,894826,Neottia cordata,,not accepted,synonym,,heartleaf twayblade,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asparagales,,Orchidaceae,,Neottia
Vascular Plants,Platanthera hyperborea,Variety,Native,(L.) Lindl.,196402,43427,Platanthera hyperborea,,not accepted,"other, see comments",,Northen green orchid,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asparagales,,Orchidaceae,,Platanthera
Vascular Plants,Antennaria rosea,Species,Native,,36754,NA,,,,,,,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asterales,,Asteraceae,,Antennaria
Vascular Plants,Arnica griscomii ssp. frigida,Species,Native,C.A. Mey. ex Iljin,184943,525279,Arnica griscomii ssp. frigida,,not accepted,synonym,,Snow arnica,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asterales,,Asteraceae,,Arnica
Vascular Plants,Artemisia norvegica ssp. saxatilis,Species,Native,Less.,35432,525294,Artemisia norvegica ssp. saxatilis,,not accepted,synonym,,Boreal sagebrush,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asterales,,Asteraceae,,Artemisia
Vascular Plants,Artemisia tilesii,Species,Native,auct. non Ledeb.,565660,35440,Artemisia tilesii,,not accepted,synonym,,Tilesius' wormwood,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Asterales,,Asteraceae,,Artemisia
Vascular Plants,Arabidopsis lyrata ssp. lyrata,Species,Native,L.,22672,823323,Arabidopsis lyrata ssp. lyrata,,not accepted,synonym,,Lyrate rockcress,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Brassicales,,Brassicaceae,,Arabidopsis
Vascular Plants,Arabis pycnocarpa var. pycnocarpa,Variety,Native,(M. Hopkins) Rollins,526879,823422,Arabis pycnocarpa var. pycnocarpa,,not accepted,synonym,,Hairy rockcress,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Brassicales,,Brassicaceae,,Arabis
Vascular Plants,Boechera holboellii,Species,Native,Hornem.,22702,509589,Boechera holboellii,,not accepted,synonym,,Holboell's rockcress,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Brassicales,,Brassicaceae,,Boechera
Vascular Plants,Boechera lyallii,Species,Native,S. Watson,22709,823057,Boechera lyallii,,not accepted,synonym,,Lyall's rockcress,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Brassicales,,Brassicaceae,,Boechera
Vascular Plants,Cardamine nymanii,Variety,Native,Hook.,527061,510096,Cardamine nymanii,,not accepted,synonym,,Cuckoo flower,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Brassicales,,Brassicaceae,,Cardamine
Vascular Plants,Noccaea arctica,Species,Native,A.E. Porsild,23421,823101,Noccaea arctica,,not accepted,synonym,,Arctic pennycress,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Brassicales,,Brassicaceae,,Noccaea
Vascular Plants,Aconogonon alpinum,Species,Native,All.,20870,823768,Aconogonon alpinum,,not accepted,synonym,,Alaska wild rhubarb,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Polygonaceae,,Aconogonon
Vascular Plants,Bistorta officinalis,Species,Native,L.,20850,823770,Bistorta officinalis,,not accepted,synonym,,Meadow bistort,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Polygonaceae,,Bistorta
Vascular Plants,Bistorta vivipara,Species,Native,L.,20864,823849,Bistorta vivipara,,not accepted,synonym,,Alpine bistort,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Polygonaceae,,Bistorta
Vascular Plants,Bistorta vivipara,Variety,Native,(Small ex Macoun) Hultén,539106,823849,Bistorta vivipara,,not accepted,synonym,,,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Polygonaceae,,Bistorta
Vascular Plants,Rumex occidentalis,Variety,Native,(Greene) Dorn,530189,20947,Rumex occidentalis,,not accepted,synonym,,Western dock,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Polygonaceae,,Rumex
Vascular Plants,Rumex occidentalis,Variety,Native,(Greene) J.T. Howell,539854,20947,Rumex occidentalis,,not accepted,synonym,,,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Caryophyllales,,Polygonaceae,,Rumex
Vascular Plants,Arctous alpina,Species,Native,(L.) Spreng.,23469,509023,Arctous alpina,,not accepted,database artifact,,Alpine bearberry,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ericales,,Ericaceae,,Arctous
Vascular Plants,Kalmia procumbens,Species,Native,(L.) Desv.,23556,565766,Kalmia procumbens,,not accepted,synonym,,Alpine azalea,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ericales,,Ericaceae,,Kalmia
Vascular Plants,Vaccinium cespitosum,Species,Native,Michx.,565591,23587,Vaccinium cespitosum,,not accepted,orthographic variant (misspelling),,Dwarf bilberry,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ericales,,Ericaceae,,Vaccinium
Vascular Plants,Lysimachia maritima,Species,Native,L.,23982,836177,Lysimachia maritima,,not accepted,synonym,,Sea milkwort,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ericales,,Primulaceae,,Lysimachia
Vascular Plants,Lotus corniculatus,Species,Invasive,,26362,NA,,,accepted,,,bird's-foot trefoil,,1,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Fabales,,Fabaceae,,Lotus
Vascular Plants,Melilotus albus,Species,Invasive,Medik.,26149,516979,Melilotus albus,,not accepted,orthographic variant (misspelling),,white sweet clover,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Fabales,,Fabaceae,,Melilotus
Vascular Plants,Salix arctica,Species,Native,R. Br. ex Richardson,565933,565479,Salix arctica,,not accepted,homonym (illegitimate),,Arctic willow,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Salix
Vascular Plants,Salix tweedyi,Species,Native,Nutt.,22493,22591,Salix tweedyi,,not accepted,homonym (illegitimate),,least willow,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Salicaceae,,Salix
Vascular Plants,Viola langsdorffii,Species,Native,Fisch. ex Ging.,505714,22099,Viola langsdorffii,,not accepted,orthographic variant (misspelling),,Aleutian violet,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Malpighiales,,Violaceae,,Viola
Vascular Plants,Epilobium leptophyllum,Species,Native,,27311,NA,,,accepted,,,Linear-leaf Willowherb,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Myrtales,,Onagraceae,,Epilobium
Vascular Plants,Schoenoplectus acutus,Species,Native,,507785,NA,,,accepted,,,Hardstem Bulrush,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Poales,,Cyperaceae,,Schoenoplectus
Vascular Plants,Alopecurus magellanicus,Species,Native,Sm.,40433,782160,Alopecurus magellanicus,,not accepted,database artifact,,alpine meadow foxtail,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Poales,,Poaceae,,Alopecurus
Vascular Plants,Anthoxanthum nitens,Species,Native,(L.) P. Beauv.,40854,508923,Anthoxanthum nitens,,not accepted,"other, see comments",,sweetgrass,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Poales,,Poaceae,,Anthoxanthum
Vascular Plants,Arctagrostis arundinacea,Species,Native,(Trin.) Beal,185279,NA,,,,,,wideleaf polargrass,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Poales,,Poaceae,,Arctagrostis
Vascular Plants,Calamagrostis purpurascens,Species,Native,,40563,NA,,,,,,,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Poales,,Poaceae,,Calamagrostis
Vascular Plants,Deschampsia cespitosa,Species,Native,(L.) P. Beauv.,40586,502001,Deschampsia cespitosa,,not accepted,orthographic variant (misspelling),,Tufted hairgrass,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Poales,,Poaceae,,Deschampsia
Vascular Plants,Anemone narcissiflora var. narcissiflora,Species,Native,L.,18427,821225,Anemone narcissiflora var. narcissiflora,,not accepted,database artifact,,narcissus anemone,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Anemone
Vascular Plants,Aquilegia chrysantha,Species,Alien,,18732,NA,,,accepted,,,Golden Columbine,,NA,NA,,"Only a handful of individuals were observed on July 19, 2018.  These were pulled and/or treated with Milestone\textsuperscript{\textregistered} herbicide on the same day.",The identification of the Kenai National Wildlife Refuge examples has not been confirmed.  Carrie Thomas of Touchwood Aquilegias (\url{http://www.touchwoodplants.co.uk/aquilegias.htm}) and Matt Bowser agreed that the photographs looked like \itaxon{Aquilegia!chrysantha}.,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Aquilegia
Vascular Plants,Ranunculus acris,Variety,Invasive,L.,194927,18583,Ranunculus acris,,not accepted,"other, see comments",,Showy buttercup,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Ranunculus
Vascular Plants,Ranunculus aquatilis var. diffusus,Species,Native,Chaix,18578,566544,Ranunculus aquatilis var. diffusus,,not accepted,synonym,"Moose River, East Fork",Threadleaf crowfoot,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Ranunculus
Vascular Plants,Ranunculus repens ,Species,Alien,L.,18642,NA,,,,,,Creeping Buttercup,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Ranunculus
Vascular Plants,Ranunculus uncinatus,Variety,Native,(Torr.) L.D. Benson,194990,18652,Ranunculus uncinatus,,not accepted,synonym,,Idaho buttercup,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Ranunculus
Vascular Plants,Trollius chinensis,Species,Alien,,-700010,NA,,,,,,Chinese globe flower,,1,NA,,"Two individuals were found at the Kenai National Wildlife Refuge's visitor center on Ski Hill Road on July 17, 2018.  These were pulled.",,,Plantae,Tracheophyta,,Magnoliopsida,Ranunculales,,Ranunculaceae,,Trollius
Vascular Plants,Potentilla anserina ssp. egedii,Species,Native,(Wormsk.) Rydb.,184600,24689,Potentilla anserina ssp. egedii,,not accepted,synonym,,Pacific silverweed,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Rosales,,Rosaceae,,Potentilla
Vascular Plants,Potentilla X diversifolia,Hybrid,Native,Lehm.,24702,836529,Potentilla X diversifolia,,not accepted,synonym,,varileaf cinquefoil,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Rosales,,Rosaceae,,Potentilla
Vascular Plants,Micranthes nelsoniana var. nelsoniana,Species,Native,D. Don,505026,895081,Micranthes nelsoniana var. nelsoniana,,not accepted,synonym,,heartleaf saxifrage,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Saxifragales,,Saxifragaceae,,Micranthes
Vascular Plants,Micranthes nelsoniana var. nelsoniana,Species,Native,L.,24238,895081,Micranthes nelsoniana var. nelsoniana,,not accepted,pro parte,,,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Saxifragales,,Saxifragaceae,,Micranthes
Vascular Plants,Micranthes nivalis,Species,Native,L.,24287,517094,Micranthes nivalis,,not accepted,synonym,,Alpine saxifrage,,NA,NA,,,,,Plantae,Tracheophyta,,Magnoliopsida,Saxifragales,,Saxifragaceae,,Micranthes
